,play_sequence_num,game_id,home_team,away_team,yardline_100,game_date,game_seconds_remaining,down,ydstogo,play_type,no_huddle,shotgun,pass_length,pass_location,run_location,posteam_timeouts_remaining,defteam_timeouts_remaining,score_differential,roof,surface,offense_formation,offense_personnel,defenders_in_box,defense_personnel,weather
186746,32,2019_16_LA_SF,SF,LA,56.0,2019-12-21,1459.0,2.0,10.0,run,0.0,1.0,,,right,3.0,3.0,3.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186747,33,2019_16_LA_SF,SF,LA,51.0,2019-12-21,1421.0,3.0,5.0,pass,0.0,1.0,,,,3.0,3.0,3.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186759,34,2019_16_LA_SF,SF,LA,75.0,2019-12-21,1206.0,1.0,10.0,pass,0.0,1.0,,,,3.0,3.0,-4.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186760,35,2019_16_LA_SF,SF,LA,80.0,2019-12-21,1162.0,2.0,15.0,pass,0.0,1.0,,,,3.0,3.0,-4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 3 LB, 6 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186761,36,2019_16_LA_SF,SF,LA,82.0,2019-12-21,1118.0,3.0,17.0,run,0.0,1.0,,,left,3.0,3.0,-4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186771,37,2019_16_LA_SF,SF,LA,94.0,2019-12-21,887.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,-4.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186772,38,2019_16_LA_SF,SF,LA,89.0,2019-12-21,850.0,2.0,5.0,run,0.0,1.0,,,left,3.0,3.0,-4.0,outdoors,grass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186773,39,2019_16_LA_SF,SF,LA,82.0,2019-12-21,807.0,1.0,10.0,run,0.0,1.0,,,middle,3.0,3.0,-4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186774,40,2019_16_LA_SF,SF,LA,79.0,2019-12-21,766.0,2.0,7.0,pass,0.0,1.0,deep,right,,3.0,3.0,-4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186775,41,2019_16_LA_SF,SF,LA,79.0,2019-12-21,761.0,3.0,7.0,pass,0.0,1.0,,,,3.0,3.0,-4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186782,42,2019_16_LA_SF,SF,LA,91.0,2019-12-21,534.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,-4.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186783,43,2019_16_LA_SF,SF,LA,55.0,2019-12-21,485.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,-4.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186784,44,2019_16_LA_SF,SF,LA,43.0,2019-12-21,443.0,1.0,10.0,pass,0.0,1.0,deep,right,,3.0,3.0,-4.0,outdoors,grass,EMPTY,"2 RB, 1 TE, 2 WR",5.0,"3 DL, 4 LB, 4 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186785,45,2019_16_LA_SF,SF,LA,9.0,2019-12-21,422.0,1.0,9.0,pass,0.0,1.0,short,left,,3.0,3.0,-4.0,outdoors,grass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186786,46,2019_16_LA_SF,SF,LA,7.0,2019-12-21,380.0,2.0,7.0,pass,0.0,1.0,short,right,,3.0,3.0,-4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186787,47,2019_16_LA_SF,SF,LA,7.0,2019-12-21,374.0,3.0,7.0,pass,0.0,1.0,short,right,,3.0,3.0,-4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186800,48,2019_16_LA_SF,SF,LA,75.0,2019-12-21,150.0,1.0,10.0,pass,0.0,1.0,,,,3.0,2.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186802,49,2019_16_LA_SF,SF,LA,81.0,2019-12-21,120.0,2.0,16.0,pass,0.0,1.0,short,right,,3.0,2.0,0.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186803,50,2019_16_LA_SF,SF,LA,81.0,2019-12-21,117.0,3.0,16.0,pass,0.0,1.0,short,middle,,3.0,2.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186804,51,2019_16_LA_SF,SF,LA,63.0,2019-12-21,77.0,1.0,10.0,run,0.0,1.0,,,left,3.0,2.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186806,52,2019_16_LA_SF,SF,LA,62.0,2019-12-21,64.0,2.0,9.0,pass,0.0,1.0,,,,2.0,2.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186808,53,2019_16_LA_SF,SF,LA,69.0,2019-12-21,58.0,3.0,16.0,pass,0.0,1.0,deep,middle,,2.0,1.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
186810,54,2019_16_LA_SF,SF,LA,23.0,2019-12-21,35.0,1.0,10.0,run,0.0,1.0,,,right,2.0,0.0,0.0,outdoors,grass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB","Cloudy Temp: 58° F, Humidity: 66%, Wind: SW 12 mph"
189864,1,2019_17_SF_SEA,SEA,SF,79.0,2019-12-29,3529.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189865,1,2019_17_SF_SEA,SEA,SF,75.0,2019-12-29,3487.0,2.0,6.0,pass,0.0,1.0,,,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189867,3,2019_17_SF_SEA,SEA,SF,76.0,2019-12-29,3418.0,3.0,7.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 1 LB, 6 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189868,4,2019_17_SF_SEA,SEA,SF,65.0,2019-12-29,3378.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,EMPTY,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189869,5,2019_17_SF_SEA,SEA,SF,57.0,2019-12-29,3336.0,2.0,2.0,pass,0.0,0.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189870,6,2019_17_SF_SEA,SEA,SF,45.0,2019-12-29,3297.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189871,7,2019_17_SF_SEA,SEA,SF,28.0,2019-12-29,3255.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189872,8,2019_17_SF_SEA,SEA,SF,27.0,2019-12-29,3217.0,2.0,9.0,pass,0.0,0.0,,,,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189873,9,2019_17_SF_SEA,SEA,SF,36.0,2019-12-29,3171.0,3.0,18.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189883,10,2019_17_SF_SEA,SEA,SF,94.0,2019-12-29,2996.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,3.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189884,11,2019_17_SF_SEA,SEA,SF,94.0,2019-12-29,2949.0,2.0,10.0,run,0.0,0.0,,,right,3.0,3.0,3.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189885,12,2019_17_SF_SEA,SEA,SF,89.0,2019-12-29,2906.0,3.0,5.0,pass,0.0,1.0,short,left,,3.0,3.0,3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189886,13,2019_17_SF_SEA,SEA,SF,84.0,2019-12-29,2880.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,3.0,outdoors,fieldturf,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189887,14,2019_17_SF_SEA,SEA,SF,81.0,2019-12-29,2840.0,2.0,7.0,pass,0.0,1.0,short,middle,,3.0,3.0,3.0,outdoors,fieldturf,SHOTGUN,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189888,15,2019_17_SF_SEA,SEA,SF,51.0,2019-12-29,2804.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,3.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189889,16,2019_17_SF_SEA,SEA,SF,36.0,2019-12-29,2771.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,3.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189890,17,2019_17_SF_SEA,SEA,SF,30.0,2019-12-29,2732.0,2.0,4.0,run,0.0,0.0,,,left,3.0,3.0,3.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189901,18,2019_17_SF_SEA,SEA,SF,83.0,2019-12-29,2487.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,10.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189902,19,2019_17_SF_SEA,SEA,SF,64.0,2019-12-29,2445.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,10.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189903,20,2019_17_SF_SEA,SEA,SF,62.0,2019-12-29,2409.0,2.0,8.0,pass,0.0,0.0,short,left,,3.0,3.0,10.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189904,21,2019_17_SF_SEA,SEA,SF,47.0,2019-12-29,2373.0,1.0,10.0,pass,0.0,0.0,deep,left,,3.0,3.0,10.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189905,22,2019_17_SF_SEA,SEA,SF,47.0,2019-12-29,2368.0,2.0,10.0,run,0.0,1.0,,,middle,3.0,3.0,10.0,outdoors,fieldturf,SHOTGUN,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189906,23,2019_17_SF_SEA,SEA,SF,38.0,2019-12-29,2328.0,3.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,10.0,outdoors,fieldturf,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189908,24,2019_17_SF_SEA,SEA,SF,41.0,2019-12-29,2262.0,1.0,15.0,pass,0.0,0.0,short,middle,,3.0,3.0,10.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189909,25,2019_17_SF_SEA,SEA,SF,15.0,2019-12-29,2218.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,10.0,outdoors,fieldturf,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189910,26,2019_17_SF_SEA,SEA,SF,15.0,2019-12-29,2214.0,2.0,10.0,pass,0.0,0.0,short,middle,,3.0,3.0,10.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189911,27,2019_17_SF_SEA,SEA,SF,15.0,2019-12-29,2206.0,3.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,10.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 1 LB, 6 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189930,28,2019_17_SF_SEA,SEA,SF,69.0,2019-12-29,1845.0,1.0,10.0,pass,0.0,1.0,short,right,,2.0,2.0,13.0,outdoors,fieldturf,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189931,29,2019_17_SF_SEA,SEA,SF,69.0,2019-12-29,1842.0,2.0,10.0,run,0.0,1.0,,,right,2.0,2.0,13.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 2 LB, 5 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189934,30,2019_17_SF_SEA,SEA,SF,75.0,2019-12-29,1800.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,13.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189935,31,2019_17_SF_SEA,SEA,SF,76.0,2019-12-29,1762.0,2.0,11.0,pass,0.0,0.0,short,right,,3.0,3.0,13.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189936,32,2019_17_SF_SEA,SEA,SF,80.0,2019-12-29,1718.0,3.0,15.0,pass,0.0,1.0,short,right,,3.0,3.0,13.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189952,33,2019_17_SF_SEA,SEA,SF,75.0,2019-12-29,1246.0,1.0,10.0,pass,0.0,1.0,deep,right,,3.0,3.0,6.0,outdoors,fieldturf,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189953,34,2019_17_SF_SEA,SEA,SF,26.0,2019-12-29,1225.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,6.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189954,35,2019_17_SF_SEA,SEA,SF,25.0,2019-12-29,1186.0,2.0,9.0,pass,0.0,0.0,short,middle,,3.0,3.0,6.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189955,36,2019_17_SF_SEA,SEA,SF,1.0,2019-12-29,1144.0,1.0,1.0,run,0.0,0.0,,,right,3.0,3.0,6.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",9.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189956,37,2019_17_SF_SEA,SEA,SF,2.0,2019-12-29,1108.0,2.0,2.0,run,0.0,0.0,,,right,3.0,3.0,6.0,outdoors,fieldturf,I_FORM,"2 RB, 3 TE, 0 WR",8.0,"5 DL, 3 LB, 3 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189957,38,2019_17_SF_SEA,SEA,SF,2.0,2019-12-29,1105.0,,0.0,pass,0.0,0.0,,,,3.0,3.0,12.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189977,39,2019_17_SF_SEA,SEA,SF,75.0,2019-12-29,595.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,5.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189978,40,2019_17_SF_SEA,SEA,SF,68.0,2019-12-29,561.0,2.0,3.0,run,0.0,0.0,,,middle,3.0,3.0,5.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189979,41,2019_17_SF_SEA,SEA,SF,55.0,2019-12-29,517.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,5.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189980,42,2019_17_SF_SEA,SEA,SF,39.0,2019-12-29,478.0,1.0,10.0,run,0.0,1.0,,,left,3.0,3.0,5.0,outdoors,fieldturf,SHOTGUN,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189981,43,2019_17_SF_SEA,SEA,SF,33.0,2019-12-29,437.0,2.0,4.0,run,0.0,0.0,,,right,3.0,3.0,5.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189982,44,2019_17_SF_SEA,SEA,SF,34.0,2019-12-29,394.0,3.0,5.0,pass,0.0,1.0,deep,right,,3.0,3.0,5.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189984,45,2019_17_SF_SEA,SEA,SF,13.0,2019-12-29,355.0,1.0,10.0,run,0.0,1.0,,,left,2.0,3.0,5.0,outdoors,fieldturf,SHOTGUN,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189997,46,2019_17_SF_SEA,SEA,SF,79.0,2019-12-29,215.0,1.0,10.0,run,0.0,0.0,,,left,2.0,3.0,5.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189998,47,2019_17_SF_SEA,SEA,SF,76.0,2019-12-29,172.0,2.0,7.0,run,0.0,0.0,,,right,2.0,3.0,5.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
189999,48,2019_17_SF_SEA,SEA,SF,86.0,2019-12-29,163.0,3.0,17.0,pass,0.0,1.0,short,right,,2.0,3.0,5.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
190022,49,2019_17_SF_SEA,SEA,SF,99.0,2019-12-29,9.0,1.0,10.0,run,0.0,0.0,,,middle,1.0,0.0,5.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB","Partly cloudy Temp: 51° F, Humidity: 70%, Wind: S 3 mph"
191306,1,2019_19_MIN_SF,SF,MIN,61.0,2020-01-11,3521.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 56° F, Humidity: 67%, Wind: North NW 11 mph"
191307,1,2019_19_MIN_SF,SF,MIN,59.0,2020-01-11,3483.0,2.0,8.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 56° F, Humidity: 67%, Wind: North NW 11 mph"
191308,3,2019_19_MIN_SF,SF,MIN,49.0,2020-01-11,3452.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,0.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 56° F, Humidity: 67%, Wind: North NW 11 mph"
191309,4,2019_19_MIN_SF,SF,MIN,49.0,2020-01-11,3448.0,2.0,10.0,pass,0.0,0.0,deep,left,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 2 LB, 5 DB","Partly Cloudy Temp: 56° F, Humidity: 67%, Wind: North NW 11 mph"
191310,5,2019_19_MIN_SF,SF,MIN,27.0,2020-01-11,3400.0,1.0,10.0,pass,0.0,0.0,short,middle,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 56° F, Humidity: 67%, Wind: North NW 11 mph"
191311,6,2019_19_MIN_SF,SF,MIN,16.0,2020-01-11,3355.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,grass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 56° F, Humidity: 67%, Wind: North NW 11 mph"
191312,7,2019_19_MIN_SF,SF,MIN,14.0,2020-01-11,3319.0,2.0,8.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Partly Cloudy Temp: 56° F, Humidity: 67%, Wind: North NW 11 mph"
191313,8,2019_19_MIN_SF,SF,MIN,3.0,2020-01-11,3273.0,1.0,3.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB","Partly Cloudy Temp: 56° F, Humidity: 67%, Wind: North NW 11 mph"
191326,9,2019_19_MIN_SF,SF,MIN,75.0,2020-01-11,3023.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 56° F, Humidity: 67%, Wind: North NW 11 mph"
191327,10,2019_19_MIN_SF,SF,MIN,69.0,2020-01-11,2984.0,2.0,4.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB","Partly Cloudy Temp: 56° F, Humidity: 67%, Wind: North NW 11 mph"
