name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
houston,2016-09-27,84.2,71.7,77.3,87.5,71.7,78.2,67.9,73.8,0,0,0,,0,0,16.1,11.1,312.6,1015.3,80.2,9.9,172.8,15,7,,2016-09-27T07:12:47,2016-09-27T19:11:15,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-09-28,89.5,71.1,79.6,88.9,71.1,79.5,61.3,56.1,0,0,0,,0,0,,7.6,304.2,1015.9,4.4,9.9,249.8,21.6,9,,2016-09-28T07:13:20,2016-09-28T19:10:02,0.92,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-09-29,86.1,71,77.5,85.2,71,77.3,57.1,50.4,0.128,100,4.17,rain,0,0,24.2,14.8,313.2,1018.7,3.4,9.9,262.6,22.7,9,,2016-09-29T07:13:54,2016-09-29T19:08:49,0.95,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-09-30,82.3,62.3,72.1,80.5,62.3,71.8,50.9,49.8,0,0,0,,0,0,,11.1,0.3,1019.4,2.9,9.9,231.5,19.9,8,,2016-09-30T07:14:27,2016-09-30T19:07:36,0,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-01,83.7,65.9,74.2,82.8,65.9,74.1,56.6,55.2,0,0,0,,0,0,,7.7,30.2,1017,26.5,9.9,104.6,9.1,4,,2016-10-01T07:15:01,2016-10-01T19:06:23,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-02,86.1,67.9,76.8,85,67.9,76.5,58.9,55.9,0,0,0,,0,0,,9.8,22.1,1015.7,15.2,9.9,242.9,21,8,,2016-10-02T07:15:35,2016-10-02T19:05:11,0.06,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-03,85.9,69.5,77.3,85.3,69.5,77.2,61,59.1,0,0,0,,0,0,17.2,12.6,55.8,1012.6,13.3,9.9,250.8,21.7,9,,2016-10-03T07:16:10,2016-10-03T19:03:59,0.09,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-04,89.4,72.5,79.6,94.4,72.5,81.7,68.5,69.9,0,0,0,,0,0,21.8,15.4,79.2,1009.4,19.7,9.7,243.3,21,8,,2016-10-04T07:16:45,2016-10-04T19:02:48,0.12,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-05,91.2,75.2,81.5,100.1,75.2,84.7,72.7,76,0.175,100,8.33,rain,0,0,19.7,16.5,77.8,1011.3,23.9,9.9,229.7,19.8,8,,2016-10-05T07:17:20,2016-10-05T19:01:37,0.15,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-06,89.5,76.7,81.2,96.7,76.7,83.9,72.8,77.3,0,0,0,,0,0,19.8,14.3,79.1,1012.5,35.1,9.7,210.2,18,7,,2016-10-06T07:17:55,2016-10-06T19:00:26,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-07,89.8,73.4,81.4,91.4,73.4,82.6,68.3,67.6,0,0,0,,0,0,23.1,15,350.2,1014.4,15.9,9.6,238.5,20.5,8,,2016-10-07T07:18:31,2016-10-07T18:59:16,0.22,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-08,86.3,68.2,77.2,85.8,68.2,77.2,62.2,62,0,0,0,,0,0,20.8,13.7,312.4,1018.8,7.8,9.9,243.7,21,8,,2016-10-08T07:19:06,2016-10-08T18:58:07,0.25,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-09,82.1,64.2,72.4,80.4,64.2,72.2,45.8,40.4,0,0,0,,0,0,21.9,15.4,359.6,1021.4,10.6,9.9,236.9,20.4,9,,2016-10-09T07:19:43,2016-10-09T18:56:58,0.29,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-10,84.5,57,70.8,83.2,57,70.6,52.9,55.4,0,0,0,,0,0,,8,59.8,1020.9,21.3,9.9,252.1,21.7,9,,2016-10-10T07:20:19,2016-10-10T18:55:50,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-11,84.2,67.8,75.3,89.8,67.8,76.1,69.6,82.9,0.3,100,16.67,rain,0,0,21.9,13.5,78,1019.2,74,8.9,207.9,18,7,,2016-10-11T07:20:56,2016-10-11T18:54:42,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,72244012918,KMCJ,72243012960"
houston,2016-10-12,87.7,72.5,79.2,93.3,72.5,81.1,69.9,74.8,0,0,0,,0,0,19.7,15.4,110.8,1017.7,51.1,9.9,222.1,19.2,8,,2016-10-12T07:21:34,2016-10-12T18:53:35,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,72244012918,KMCJ,72243012960"
houston,2016-10-13,89.4,72.8,80.3,92.2,72.8,81.5,69.4,71.9,0,0,0,,0,0,19.7,13.2,101.4,1018.3,30.5,9.9,225.4,19.6,8,,2016-10-13T07:22:11,2016-10-13T18:52:28,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-14,85.9,73.1,78.4,89.2,73.1,79.6,68.2,72.2,0.001,100,4.17,rain,0,0,17.2,8.3,84.8,1018.4,54.6,9.8,223,19.2,8,,2016-10-14T07:22:49,2016-10-14T18:51:23,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-15,89.5,70.1,78.6,93.6,70.1,80.4,69.3,74.8,0,0,0,,0,0,23,13.8,131.6,1017.1,37.3,9.8,232.1,20,8,,2016-10-15T07:23:28,2016-10-15T18:50:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-16,89.8,73.2,80.4,93.8,73.2,82.6,71.2,75.6,0,0,0,,0,0,21.5,13.6,125.5,1014.8,20.6,9.9,232,20.1,8,,2016-10-16T07:24:07,2016-10-16T18:49:13,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-17,89.7,74.6,80.8,92.7,74.6,82.5,70.8,74.1,0,0,0,,0,0,20.8,13.5,139.7,1011.8,25.2,9.9,223.9,19.4,8,,2016-10-17T07:24:46,2016-10-17T18:48:10,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,72244012918,KMCJ,72243012960"
houston,2016-10-18,91.4,72.1,80.9,96.4,72.1,83.3,71.9,76.4,0,0,0,,0,0,18.3,11,160.9,1012.2,33.3,9.9,214.8,18.4,8,,2016-10-18T07:25:25,2016-10-18T18:47:07,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,72244012918,KMCJ,72243012960"
houston,2016-10-19,89.4,76.7,80.8,94.7,76.7,83.1,72.8,78.4,0.013,100,4.17,rain,0,0,24.2,17.6,113.7,1013.6,37.4,9.9,179.6,15.4,7,,2016-10-19T07:26:05,2016-10-19T18:46:06,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-20,83.4,71.1,76.4,87.6,71.1,77.2,69.2,79.1,0.019,100,20.83,rain,0,0,26.4,15.5,354.6,1016.3,56.7,9.7,108.6,9.5,4,,2016-10-20T07:26:46,2016-10-20T18:45:05,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-21,75.3,59,67.2,75.3,59,67.2,47.1,49.9,0,0,0,,0,0,24.2,15.3,332.5,1021.3,7.2,9.9,237.5,20.5,8,,2016-10-21T07:27:27,2016-10-21T18:44:05,0.69,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-22,76.8,53.1,65.8,76.8,53.1,65.8,46.2,51.8,0,0,0,,0,0,,10,77.3,1021.3,2.7,9.9,236.4,20.4,8,,2016-10-22T07:28:08,2016-10-22T18:43:06,0.75,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
houston,2016-10-23,80.3,56,69.9,80.6,56,70,53.9,57.3,0,0,0,,0,0,18.3,13.2,84.7,1021.6,31.9,9.9,165.7,14.4,7,,2016-10-23T07:28:50,2016-10-23T18:42:08,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
