,play_sequence_num,game_id,home_team,away_team,yardline_100,game_date,game_seconds_remaining,down,ydstogo,play_type,no_huddle,shotgun,pass_length,pass_location,run_location,posteam_timeouts_remaining,defteam_timeouts_remaining,score_differential,roof,surface,offense_formation,offense_personnel,defenders_in_box,defense_personnel
18091,30,2016_07_NE_PIT,PIT,NE,68.0,2016-10-23,2079.0,2.0,10.0,pass,0.0,1.0,short,right,,2.0,2.0,7.0,outdoors,grass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"2 DL, 4 LB, 5 DB"
18092,31,2016_07_NE_PIT,PIT,NE,61.0,2016-10-23,2036.0,3.0,3.0,run,0.0,1.0,,,right,2.0,2.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
18093,32,2016_07_NE_PIT,PIT,NE,57.0,2016-10-23,1991.0,1.0,10.0,run,0.0,0.0,,,left,2.0,2.0,7.0,outdoors,grass,SINGLEBACK,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
18094,33,2016_07_NE_PIT,PIT,NE,57.0,2016-10-23,1951.0,2.0,10.0,pass,0.0,1.0,short,right,,2.0,2.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
18096,34,2016_07_NE_PIT,PIT,NE,50.0,2016-10-23,1920.0,3.0,3.0,pass,0.0,1.0,short,middle,,2.0,2.0,7.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
18113,35,2016_07_NE_PIT,PIT,NE,75.0,2016-10-23,1800.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
18115,36,2016_07_NE_PIT,PIT,NE,85.0,2016-10-23,1788.0,2.0,20.0,run,0.0,1.0,,,middle,3.0,3.0,4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
18116,37,2016_07_NE_PIT,PIT,NE,82.0,2016-10-23,1760.0,3.0,17.0,pass,0.0,1.0,short,middle,,3.0,3.0,4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
18129,38,2016_07_NE_PIT,PIT,NE,75.0,2016-10-23,1424.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,2.0,1.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
18130,39,2016_07_NE_PIT,PIT,NE,64.0,2016-10-23,1400.0,1.0,10.0,run,0.0,0.0,,,left,3.0,2.0,1.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
18131,40,2016_07_NE_PIT,PIT,NE,39.0,2016-10-23,1360.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,2.0,1.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
18132,41,2016_07_NE_PIT,PIT,NE,39.0,2016-10-23,1324.0,2.0,10.0,pass,0.0,1.0,short,right,,3.0,2.0,1.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
18133,42,2016_07_NE_PIT,PIT,NE,36.0,2016-10-23,1287.0,3.0,7.0,pass,0.0,1.0,deep,middle,,3.0,2.0,1.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
18152,43,2016_07_NE_PIT,PIT,NE,75.0,2016-10-23,884.0,1.0,10.0,pass,0.0,1.0,short,middle,,3.0,2.0,4.0,outdoors,grass,EMPTY,"1 RB, 2 TE, 2 WR",4.0,"3 DL, 4 LB, 4 DB"
18153,44,2016_07_NE_PIT,PIT,NE,64.0,2016-10-23,849.0,1.0,10.0,run,0.0,0.0,,,left,3.0,2.0,4.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
18154,45,2016_07_NE_PIT,PIT,NE,53.0,2016-10-23,813.0,1.0,10.0,run,0.0,1.0,,,left,3.0,2.0,4.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
18155,46,2016_07_NE_PIT,PIT,NE,49.0,2016-10-23,778.0,2.0,6.0,pass,0.0,0.0,short,right,,3.0,2.0,4.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
18156,47,2016_07_NE_PIT,PIT,NE,42.0,2016-10-23,741.0,1.0,10.0,pass,0.0,0.0,deep,left,,3.0,2.0,4.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB"
18157,48,2016_07_NE_PIT,PIT,NE,5.0,2016-10-23,707.0,1.0,5.0,run,0.0,0.0,,,left,3.0,2.0,4.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
18169,49,2016_07_NE_PIT,PIT,NE,66.0,2016-10-23,518.0,1.0,20.0,run,0.0,0.0,,,left,3.0,2.0,11.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB"
18170,50,2016_07_NE_PIT,PIT,NE,63.0,2016-10-23,478.0,2.0,17.0,run,0.0,1.0,,,right,3.0,2.0,11.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
18171,51,2016_07_NE_PIT,PIT,NE,57.0,2016-10-23,436.0,3.0,11.0,pass,0.0,1.0,deep,right,,3.0,2.0,11.0,outdoors,grass,SHOTGUN,"2 RB, 1 TE, 2 WR",5.0,"2 DL, 4 LB, 5 DB"
18179,52,2016_07_NE_PIT,PIT,NE,63.0,2016-10-23,319.0,1.0,10.0,run,0.0,0.0,,,left,3.0,1.0,11.0,outdoors,grass,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
18180,53,2016_07_NE_PIT,PIT,NE,62.0,2016-10-23,278.0,2.0,9.0,run,0.0,0.0,,,middle,3.0,1.0,11.0,outdoors,grass,SINGLEBACK,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
18181,54,2016_07_NE_PIT,PIT,NE,55.0,2016-10-23,234.0,3.0,2.0,run,0.0,0.0,,,left,3.0,1.0,11.0,outdoors,grass,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
20620,1,2016_08_NE_BUF,BUF,NE,70.0,2016-10-30,3357.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,2.0,-3.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB"
20622,1,2016_08_NE_BUF,BUF,NE,65.0,2016-10-30,3350.0,2.0,5.0,pass,0.0,1.0,short,right,,3.0,2.0,-3.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20623,3,2016_08_NE_BUF,BUF,NE,57.0,2016-10-30,3320.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,2.0,-3.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
20624,4,2016_08_NE_BUF,BUF,NE,58.0,2016-10-30,3284.0,2.0,11.0,pass,0.0,0.0,short,left,,3.0,2.0,-3.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
20625,5,2016_08_NE_BUF,BUF,NE,53.0,2016-10-30,3263.0,3.0,6.0,pass,0.0,1.0,short,left,,3.0,2.0,-3.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
20626,6,2016_08_NE_BUF,BUF,NE,45.0,2016-10-30,3230.0,1.0,10.0,pass,0.0,0.0,deep,left,,3.0,2.0,-3.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB"
20627,7,2016_08_NE_BUF,BUF,NE,45.0,2016-10-30,3224.0,2.0,10.0,run,0.0,0.0,,,left,3.0,2.0,-3.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20628,8,2016_08_NE_BUF,BUF,NE,45.0,2016-10-30,3186.0,3.0,10.0,pass,0.0,1.0,short,left,,3.0,2.0,-3.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
20629,9,2016_08_NE_BUF,BUF,NE,29.0,2016-10-30,3150.0,1.0,10.0,run,0.0,1.0,,,middle,3.0,2.0,-3.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
20630,10,2016_08_NE_BUF,BUF,NE,28.0,2016-10-30,3116.0,2.0,9.0,run,0.0,1.0,,,middle,3.0,2.0,-3.0,outdoors,a_turf,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
20631,11,2016_08_NE_BUF,BUF,NE,21.0,2016-10-30,3073.0,3.0,2.0,pass,0.0,1.0,short,left,,3.0,2.0,-3.0,outdoors,a_turf,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
20632,12,2016_08_NE_BUF,BUF,NE,11.0,2016-10-30,3042.0,1.0,10.0,run,0.0,0.0,,,right,3.0,2.0,-3.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20633,13,2016_08_NE_BUF,BUF,NE,7.0,2016-10-30,3021.0,2.0,6.0,pass,1.0,0.0,short,right,,3.0,2.0,-3.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20634,14,2016_08_NE_BUF,BUF,NE,9.0,2016-10-30,2981.0,3.0,8.0,pass,0.0,1.0,short,right,,3.0,2.0,-3.0,outdoors,a_turf,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"1 DL, 4 LB, 6 DB"
20643,15,2016_08_NE_BUF,BUF,NE,50.0,2016-10-30,2880.0,1.0,10.0,run,0.0,1.0,,,middle,3.0,2.0,4.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
20644,16,2016_08_NE_BUF,BUF,NE,48.0,2016-10-30,2843.0,2.0,8.0,pass,0.0,1.0,short,right,,3.0,2.0,4.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
20646,17,2016_08_NE_BUF,BUF,NE,53.0,2016-10-30,2801.0,3.0,13.0,pass,0.0,1.0,deep,left,,3.0,2.0,4.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB"
20655,18,2016_08_NE_BUF,BUF,NE,61.0,2016-10-30,2690.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,2.0,11.0,outdoors,a_turf,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 3 LB, 5 DB"
20656,19,2016_08_NE_BUF,BUF,NE,61.0,2016-10-30,2682.0,2.0,10.0,pass,0.0,1.0,deep,right,,3.0,2.0,11.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
20657,20,2016_08_NE_BUF,BUF,NE,61.0,2016-10-30,2675.0,3.0,10.0,pass,0.0,1.0,,,,3.0,2.0,11.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB"
20668,21,2016_08_NE_BUF,BUF,NE,82.0,2016-10-30,2409.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,2.0,11.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
20669,22,2016_08_NE_BUF,BUF,NE,80.0,2016-10-30,2373.0,2.0,8.0,pass,1.0,1.0,deep,left,,3.0,2.0,11.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
20670,23,2016_08_NE_BUF,BUF,NE,80.0,2016-10-30,2363.0,3.0,8.0,pass,0.0,1.0,,,,3.0,2.0,11.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
20682,24,2016_08_NE_BUF,BUF,NE,79.0,2016-10-30,2182.0,1.0,10.0,run,0.0,0.0,,,right,2.0,2.0,4.0,outdoors,a_turf,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
20683,25,2016_08_NE_BUF,BUF,NE,75.0,2016-10-30,2145.0,2.0,6.0,pass,0.0,0.0,short,right,,2.0,2.0,4.0,outdoors,a_turf,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
20684,26,2016_08_NE_BUF,BUF,NE,56.0,2016-10-30,2111.0,1.0,10.0,run,0.0,0.0,,,left,2.0,2.0,4.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
20685,27,2016_08_NE_BUF,BUF,NE,53.0,2016-10-30,2067.0,2.0,7.0,pass,0.0,1.0,deep,middle,,2.0,2.0,4.0,outdoors,a_turf,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
20702,28,2016_08_NE_BUF,BUF,NE,61.0,2016-10-30,1827.0,1.0,10.0,pass,0.0,1.0,short,right,,2.0,2.0,11.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 2 LB, 6 DB"
20703,29,2016_08_NE_BUF,BUF,NE,61.0,2016-10-30,1820.0,2.0,10.0,pass,0.0,1.0,short,right,,2.0,2.0,11.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB"
20704,30,2016_08_NE_BUF,BUF,NE,55.0,2016-10-30,1812.0,3.0,4.0,pass,0.0,1.0,short,middle,,2.0,2.0,11.0,outdoors,a_turf,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
20706,31,2016_08_NE_BUF,BUF,NE,40.0,2016-10-30,1807.0,1.0,10.0,pass,0.0,1.0,short,right,,1.0,2.0,11.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
20713,32,2016_08_NE_BUF,BUF,NE,24.0,2016-10-30,1786.0,1.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,14.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
20714,33,2016_08_NE_BUF,BUF,NE,12.0,2016-10-30,1747.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,14.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 3 LB, 4 DB"
20732,34,2016_08_NE_BUF,BUF,NE,75.0,2016-10-30,1377.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,14.0,outdoors,a_turf,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
20733,35,2016_08_NE_BUF,BUF,NE,70.0,2016-10-30,1341.0,2.0,5.0,pass,0.0,0.0,short,left,,3.0,3.0,14.0,outdoors,a_turf,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
20734,36,2016_08_NE_BUF,BUF,NE,70.0,2016-10-30,1338.0,3.0,5.0,run,0.0,1.0,,,middle,3.0,3.0,14.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
20735,37,2016_08_NE_BUF,BUF,NE,55.0,2016-10-30,1301.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,14.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20736,38,2016_08_NE_BUF,BUF,NE,52.0,2016-10-30,1267.0,2.0,7.0,pass,0.0,0.0,deep,left,,3.0,3.0,14.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
20737,39,2016_08_NE_BUF,BUF,NE,34.0,2016-10-30,1238.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,14.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20738,40,2016_08_NE_BUF,BUF,NE,34.0,2016-10-30,1206.0,2.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,14.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
20740,41,2016_08_NE_BUF,BUF,NE,24.0,2016-10-30,1167.0,1.0,10.0,pass,0.0,0.0,deep,right,,3.0,3.0,14.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
20741,42,2016_08_NE_BUF,BUF,NE,24.0,2016-10-30,1160.0,2.0,10.0,run,0.0,1.0,,,right,3.0,3.0,14.0,outdoors,a_turf,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
20742,43,2016_08_NE_BUF,BUF,NE,17.0,2016-10-30,1137.0,3.0,3.0,pass,1.0,1.0,short,left,,3.0,3.0,14.0,outdoors,a_turf,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
20743,44,2016_08_NE_BUF,BUF,NE,6.0,2016-10-30,1118.0,1.0,6.0,pass,0.0,0.0,short,left,,3.0,3.0,14.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20745,45,2016_08_NE_BUF,BUF,NE,1.0,2016-10-30,1088.0,1.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,14.0,outdoors,a_turf,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",9.0,"5 DL, 3 LB, 3 DB"
20757,46,2016_08_NE_BUF,BUF,NE,90.0,2016-10-30,895.0,1.0,10.0,pass,0.0,0.0,deep,right,,3.0,3.0,21.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
20758,47,2016_08_NE_BUF,BUF,NE,90.0,2016-10-30,887.0,2.0,10.0,pass,0.0,0.0,short,middle,,3.0,3.0,21.0,outdoors,a_turf,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
20759,48,2016_08_NE_BUF,BUF,NE,74.0,2016-10-30,844.0,1.0,10.0,pass,0.0,1.0,,,,3.0,3.0,21.0,outdoors,a_turf,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 3 LB, 4 DB"
20760,49,2016_08_NE_BUF,BUF,NE,79.0,2016-10-30,807.0,2.0,15.0,run,0.0,1.0,,,middle,3.0,3.0,21.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
20762,50,2016_08_NE_BUF,BUF,NE,56.0,2016-10-30,760.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,21.0,outdoors,a_turf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
20763,51,2016_08_NE_BUF,BUF,NE,49.0,2016-10-30,721.0,2.0,3.0,run,0.0,0.0,,,left,3.0,3.0,21.0,outdoors,a_turf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20764,52,2016_08_NE_BUF,BUF,NE,51.0,2016-10-30,663.0,3.0,5.0,pass,0.0,1.0,short,left,,3.0,3.0,21.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB"
20765,53,2016_08_NE_BUF,BUF,NE,18.0,2016-10-30,618.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,21.0,outdoors,a_turf,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20766,54,2016_08_NE_BUF,BUF,NE,20.0,2016-10-30,578.0,2.0,12.0,pass,0.0,1.0,short,middle,,3.0,3.0,21.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"3 DL, 3 LB, 5 DB"
20768,55,2016_08_NE_BUF,BUF,NE,15.0,2016-10-30,564.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,21.0,outdoors,a_turf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20770,56,2016_08_NE_BUF,BUF,NE,16.0,2016-10-30,515.0,2.0,11.0,pass,0.0,1.0,short,right,,3.0,3.0,21.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB"
20771,57,2016_08_NE_BUF,BUF,NE,9.0,2016-10-30,472.0,3.0,4.0,pass,0.0,1.0,,,,3.0,3.0,21.0,outdoors,a_turf,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB"
20783,58,2016_08_NE_BUF,BUF,NE,77.0,2016-10-30,269.0,1.0,10.0,run,0.0,0.0,,,right,3.0,2.0,24.0,outdoors,a_turf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20784,59,2016_08_NE_BUF,BUF,NE,77.0,2016-10-30,232.0,2.0,10.0,run,0.0,0.0,,,right,3.0,2.0,24.0,outdoors,a_turf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
20785,60,2016_08_NE_BUF,BUF,NE,75.0,2016-10-30,193.0,3.0,8.0,pass,0.0,1.0,,,,3.0,2.0,24.0,outdoors,a_turf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
26564,1,2016_10_SEA_NE,NE,SEA,75.0,2016-11-13,3600.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
26565,1,2016_10_SEA_NE,NE,SEA,62.0,2016-11-13,3574.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
26566,3,2016_10_SEA_NE,NE,SEA,57.0,2016-11-13,3533.0,2.0,5.0,pass,0.0,0.0,deep,left,,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
26567,4,2016_10_SEA_NE,NE,SEA,57.0,2016-11-13,3526.0,3.0,5.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB"
26568,5,2016_10_SEA_NE,NE,SEA,35.0,2016-11-13,3486.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
26569,6,2016_10_SEA_NE,NE,SEA,28.0,2016-11-13,3448.0,2.0,3.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
26570,7,2016_10_SEA_NE,NE,SEA,23.0,2016-11-13,3413.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
26571,8,2016_10_SEA_NE,NE,SEA,12.0,2016-11-13,3377.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
26573,9,2016_10_SEA_NE,NE,SEA,1.0,2016-11-13,3330.0,1.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,fieldturf,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",10.0,"5 DL, 4 LB, 2 DB"
26585,10,2016_10_SEA_NE,NE,SEA,75.0,2016-11-13,3130.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,4.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
26586,11,2016_10_SEA_NE,NE,SEA,75.0,2016-11-13,3126.0,2.0,10.0,run,0.0,1.0,,,middle,3.0,3.0,4.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
26587,12,2016_10_SEA_NE,NE,SEA,76.0,2016-11-13,3087.0,3.0,11.0,pass,0.0,1.0,short,middle,,3.0,3.0,4.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB"
26601,13,2016_10_SEA_NE,NE,SEA,75.0,2016-11-13,2793.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,1.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
26602,14,2016_10_SEA_NE,NE,SEA,72.0,2016-11-13,2760.0,2.0,7.0,run,0.0,0.0,,,right,3.0,3.0,1.0,outdoors,fieldturf,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
26603,15,2016_10_SEA_NE,NE,SEA,72.0,2016-11-13,2716.0,3.0,7.0,pass,0.0,1.0,deep,left,,3.0,3.0,1.0,outdoors,fieldturf,SHOTGUN,"1 RB, 2 TE, 2 WR",4.0,"3 DL, 3 LB, 5 DB"
26619,16,2016_10_SEA_NE,NE,SEA,75.0,2016-11-13,2452.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,-5.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
26620,17,2016_10_SEA_NE,NE,SEA,74.0,2016-11-13,2414.0,2.0,9.0,pass,0.0,1.0,short,left,,3.0,3.0,-5.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
26621,18,2016_10_SEA_NE,NE,SEA,66.0,2016-11-13,2401.0,3.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,-5.0,outdoors,fieldturf,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
