,play_sequence_num,game_id,home_team,away_team,yardline_100,game_date,game_seconds_remaining,down,ydstogo,play_type,no_huddle,shotgun,pass_length,pass_location,run_location,posteam_timeouts_remaining,defteam_timeouts_remaining,score_differential,roof,surface,offense_formation,offense_personnel,defenders_in_box,defense_personnel
88883,10,2017_16_BUF_NE,NE,BUF,29.0,2017-12-24,3254.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"5 DL, 2 LB, 4 DB"
88884,11,2017_16_BUF_NE,NE,BUF,31.0,2017-12-24,3210.0,2.0,12.0,pass,0.0,0.0,short,right,,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 2 LB, 5 DB"
88885,12,2017_16_BUF_NE,NE,BUF,23.0,2017-12-24,3171.0,3.0,4.0,run,0.0,1.0,,,middle,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 1 LB, 7 DB"
88886,13,2017_16_BUF_NE,NE,BUF,18.0,2017-12-24,3132.0,1.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
88887,14,2017_16_BUF_NE,NE,BUF,19.0,2017-12-24,3086.0,2.0,11.0,pass,0.0,1.0,deep,left,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 1 LB, 6 DB"
88888,15,2017_16_BUF_NE,NE,BUF,19.0,2017-12-24,3081.0,3.0,11.0,pass,0.0,1.0,,,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 1 LB, 7 DB"
88906,16,2017_16_BUF_NE,NE,BUF,75.0,2017-12-24,2654.0,1.0,10.0,pass,0.0,0.0,deep,left,,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"5 DL, 2 LB, 4 DB"
88907,17,2017_16_BUF_NE,NE,BUF,29.0,2017-12-24,2638.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"5 DL, 2 LB, 4 DB"
88908,18,2017_16_BUF_NE,NE,BUF,25.0,2017-12-24,2600.0,2.0,6.0,pass,0.0,0.0,short,right,,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"5 DL, 2 LB, 4 DB"
88909,19,2017_16_BUF_NE,NE,BUF,14.0,2017-12-24,2562.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"5 DL, 2 LB, 4 DB"
88910,20,2017_16_BUF_NE,NE,BUF,9.0,2017-12-24,2524.0,2.0,5.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
88911,21,2017_16_BUF_NE,NE,BUF,6.0,2017-12-24,2494.0,3.0,2.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"5 DL, 1 LB, 5 DB"
88912,22,2017_16_BUF_NE,NE,BUF,6.0,2017-12-24,2490.0,4.0,2.0,pass,0.0,1.0,,,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 1 LB, 7 DB"
88929,23,2017_16_BUF_NE,NE,BUF,76.0,2017-12-24,2222.0,1.0,10.0,pass,0.0,0.0,short,middle,,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"5 DL, 2 LB, 4 DB"
88930,24,2017_16_BUF_NE,NE,BUF,65.0,2017-12-24,2182.0,1.0,10.0,run,0.0,1.0,,,middle,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
88931,25,2017_16_BUF_NE,NE,BUF,61.0,2017-12-24,2148.0,2.0,6.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB"
88932,26,2017_16_BUF_NE,NE,BUF,59.0,2017-12-24,2108.0,3.0,4.0,pass,0.0,1.0,deep,right,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 0 LB, 7 DB"
88946,27,2017_16_BUF_NE,NE,BUF,75.0,2017-12-24,1915.0,1.0,10.0,pass,0.0,1.0,deep,left,,2.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 1 LB, 7 DB"
88947,28,2017_16_BUF_NE,NE,BUF,75.0,2017-12-24,1909.0,2.0,10.0,run,0.0,1.0,,,right,2.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 1 LB, 7 DB"
88949,29,2017_16_BUF_NE,NE,BUF,75.0,2017-12-24,1900.0,3.0,10.0,pass,0.0,1.0,short,right,,1.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 1 LB, 7 DB"
88950,30,2017_16_BUF_NE,NE,BUF,60.0,2017-12-24,1875.0,1.0,10.0,pass,1.0,1.0,short,left,,1.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 1 LB, 7 DB"
88951,31,2017_16_BUF_NE,NE,BUF,52.0,2017-12-24,1854.0,2.0,2.0,pass,1.0,1.0,short,left,,1.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 1 LB, 7 DB"
88952,32,2017_16_BUF_NE,NE,BUF,52.0,2017-12-24,1850.0,3.0,2.0,pass,0.0,1.0,short,right,,1.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 0 LB, 7 DB"
88953,33,2017_16_BUF_NE,NE,BUF,50.0,2017-12-24,1843.0,1.0,10.0,pass,0.0,1.0,,,,1.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 1 LB, 7 DB"
88955,34,2017_16_BUF_NE,NE,BUF,51.0,2017-12-24,1838.0,2.0,11.0,pass,0.0,1.0,short,right,,0.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 1 LB, 7 DB"
88956,35,2017_16_BUF_NE,NE,BUF,42.0,2017-12-24,1833.0,3.0,2.0,pass,0.0,1.0,deep,right,,0.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 0 LB, 7 DB"
88958,36,2017_16_BUF_NE,NE,BUF,4.0,2017-12-24,1813.0,1.0,4.0,pass,0.0,1.0,short,right,,0.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 0 LB, 7 DB"
88959,37,2017_16_BUF_NE,NE,BUF,4.0,2017-12-24,1810.0,2.0,4.0,pass,0.0,1.0,short,middle,,0.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 0 LB, 7 DB"
88960,38,2017_16_BUF_NE,NE,BUF,4.0,2017-12-24,1806.0,3.0,4.0,pass,0.0,1.0,short,right,,0.0,2.0,-3.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 0 LB, 7 DB"
88964,39,2017_16_BUF_NE,NE,BUF,75.0,2017-12-24,1800.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
88965,40,2017_16_BUF_NE,NE,BUF,60.0,2017-12-24,1776.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"5 DL, 2 LB, 4 DB"
88966,41,2017_16_BUF_NE,NE,BUF,52.0,2017-12-24,1751.0,1.0,2.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
88967,42,2017_16_BUF_NE,NE,BUF,53.0,2017-12-24,1711.0,2.0,3.0,run,0.0,1.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
88968,43,2017_16_BUF_NE,NE,BUF,51.0,2017-12-24,1676.0,3.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"5 DL, 1 LB, 5 DB"
88969,44,2017_16_BUF_NE,NE,BUF,49.0,2017-12-24,1638.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
88970,45,2017_16_BUF_NE,NE,BUF,10.0,2017-12-24,1591.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",9.0,"5 DL, 2 LB, 4 DB"
88971,46,2017_16_BUF_NE,NE,BUF,18.0,2017-12-24,1546.0,2.0,18.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB"
88972,47,2017_16_BUF_NE,NE,BUF,18.0,2017-12-24,1543.0,3.0,18.0,run,0.0,1.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,EMPTY,"0 RB, 1 TE, 4 WR",4.0,"3 DL, 1 LB, 7 DB"
88989,48,2017_16_BUF_NE,NE,BUF,75.0,2017-12-24,1208.0,1.0,10.0,pass,0.0,0.0,,,,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"5 DL, 2 LB, 4 DB"
88990,49,2017_16_BUF_NE,NE,BUF,90.0,2017-12-24,1166.0,2.0,25.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
88991,50,2017_16_BUF_NE,NE,BUF,90.0,2017-12-24,1128.0,3.0,25.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,"3 DL, 1 LB, 7 DB"
89001,51,2017_16_BUF_NE,NE,BUF,75.0,2017-12-24,955.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,-7.0,outdoors,fieldturf,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"5 DL, 2 LB, 4 DB"
89002,52,2017_16_BUF_NE,NE,BUF,76.0,2017-12-24,918.0,2.0,11.0,pass,0.0,0.0,short,left,,3.0,3.0,-7.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 2 LB, 5 DB"
89004,53,2017_16_BUF_NE,NE,BUF,41.0,2017-12-24,900.0,1.0,10.0,run,0.0,1.0,,,left,3.0,3.0,-7.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
89005,54,2017_16_BUF_NE,NE,BUF,38.0,2017-12-24,864.0,2.0,7.0,run,0.0,0.0,,,right,3.0,3.0,-7.0,outdoors,fieldturf,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"5 DL, 2 LB, 4 DB"
89006,55,2017_16_BUF_NE,NE,BUF,33.0,2017-12-24,830.0,3.0,2.0,run,0.0,0.0,,,left,3.0,3.0,-7.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"5 DL, 1 LB, 5 DB"
89017,56,2017_16_BUF_NE,NE,BUF,81.0,2017-12-24,562.0,1.0,10.0,run,0.0,1.0,,,right,3.0,3.0,-14.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
89018,57,2017_16_BUF_NE,NE,BUF,83.0,2017-12-24,537.0,2.0,12.0,pass,0.0,1.0,short,right,,3.0,3.0,-14.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
89019,58,2017_16_BUF_NE,NE,BUF,66.0,2017-12-24,513.0,1.0,10.0,pass,1.0,1.0,deep,right,,3.0,3.0,-14.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
89020,59,2017_16_BUF_NE,NE,BUF,66.0,2017-12-24,508.0,2.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,-14.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
89021,60,2017_16_BUF_NE,NE,BUF,66.0,2017-12-24,503.0,3.0,10.0,pass,0.0,1.0,,,,3.0,3.0,-14.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 1 LB, 7 DB"
89034,61,2017_16_BUF_NE,NE,BUF,75.0,2017-12-24,238.0,1.0,10.0,pass,0.0,1.0,short,left,,2.0,3.0,-21.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 1 LB, 7 DB"
89035,62,2017_16_BUF_NE,NE,BUF,71.0,2017-12-24,233.0,2.0,6.0,pass,0.0,1.0,short,right,,2.0,3.0,-21.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 2 LB, 7 DB"
89037,63,2017_16_BUF_NE,NE,BUF,66.0,2017-12-24,221.0,1.0,10.0,pass,0.0,1.0,short,right,,2.0,3.0,-21.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 2 LB, 7 DB"
89038,64,2017_16_BUF_NE,NE,BUF,62.0,2017-12-24,198.0,2.0,6.0,pass,1.0,1.0,short,right,,2.0,3.0,-21.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 2 LB, 7 DB"
89039,65,2017_16_BUF_NE,NE,BUF,50.0,2017-12-24,173.0,1.0,10.0,pass,1.0,1.0,short,right,,2.0,3.0,-21.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 2 LB, 7 DB"
89040,66,2017_16_BUF_NE,NE,BUF,50.0,2017-12-24,169.0,2.0,10.0,pass,0.0,1.0,short,right,,2.0,3.0,-21.0,outdoors,fieldturf,SHOTGUN,"2 QB, 1 RB, 1 TE, 2 WR",6.0,"2 DL, 2 LB, 7 DB"
89041,67,2017_16_BUF_NE,NE,BUF,50.0,2017-12-24,162.0,3.0,10.0,pass,0.0,1.0,,,,2.0,3.0,-21.0,outdoors,fieldturf,SHOTGUN,"2 QB, 1 RB, 1 TE, 2 WR",6.0,"2 DL, 2 LB, 7 DB"
89042,68,2017_16_BUF_NE,NE,BUF,50.0,2017-12-24,155.0,4.0,10.0,pass,0.0,1.0,deep,left,,2.0,3.0,-21.0,outdoors,fieldturf,SHOTGUN,"2 QB, 1 RB, 1 TE, 2 WR",6.0,"2 DL, 2 LB, 7 DB"
91771,1,2017_17_BUF_MIA,MIA,BUF,72.0,2017-12-31,3506.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
91772,1,2017_17_BUF_MIA,MIA,BUF,72.0,2017-12-31,3467.0,2.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,grass,EMPTY,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
91773,3,2017_17_BUF_MIA,MIA,BUF,54.0,2017-12-31,3433.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
91774,4,2017_17_BUF_MIA,MIA,BUF,54.0,2017-12-31,3430.0,2.0,10.0,run,0.0,1.0,,,left,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
91775,5,2017_17_BUF_MIA,MIA,BUF,52.0,2017-12-31,3393.0,3.0,8.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB"
91776,6,2017_17_BUF_MIA,MIA,BUF,39.0,2017-12-31,3357.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
91778,7,2017_17_BUF_MIA,MIA,BUF,26.0,2017-12-31,3320.0,1.0,10.0,pass,0.0,0.0,deep,right,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
91794,8,2017_17_BUF_MIA,MIA,BUF,85.0,2017-12-31,2978.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
91796,9,2017_17_BUF_MIA,MIA,BUF,85.0,2017-12-31,2915.0,2.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
91797,10,2017_17_BUF_MIA,MIA,BUF,81.0,2017-12-31,2874.0,3.0,6.0,pass,0.0,1.0,short,right,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
91798,11,2017_17_BUF_MIA,MIA,BUF,66.0,2017-12-31,2843.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
91799,12,2017_17_BUF_MIA,MIA,BUF,62.0,2017-12-31,2828.0,2.0,6.0,pass,0.0,1.0,short,left,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
91800,13,2017_17_BUF_MIA,MIA,BUF,52.0,2017-12-31,2797.0,1.0,10.0,pass,0.0,0.0,short,middle,,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
91801,14,2017_17_BUF_MIA,MIA,BUF,35.0,2017-12-31,2761.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
91802,15,2017_17_BUF_MIA,MIA,BUF,5.0,2017-12-31,2732.0,1.0,5.0,run,0.0,0.0,,,right,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
91805,16,2017_17_BUF_MIA,MIA,BUF,5.0,2017-12-31,2700.0,2.0,5.0,pass,0.0,0.0,short,left,,3.0,3.0,7.0,outdoors,grass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB"
91806,17,2017_17_BUF_MIA,MIA,BUF,5.0,2017-12-31,2694.0,3.0,5.0,pass,0.0,1.0,short,left,,3.0,3.0,7.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
91813,18,2017_17_BUF_MIA,MIA,BUF,78.0,2017-12-31,2562.0,1.0,10.0,pass,0.0,0.0,deep,right,,3.0,3.0,10.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
91814,19,2017_17_BUF_MIA,MIA,BUF,78.0,2017-12-31,2556.0,2.0,10.0,run,0.0,0.0,,,right,3.0,3.0,10.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
91815,20,2017_17_BUF_MIA,MIA,BUF,76.0,2017-12-31,2518.0,3.0,8.0,pass,0.0,1.0,deep,middle,,3.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
91816,21,2017_17_BUF_MIA,MIA,BUF,43.0,2017-12-31,2493.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,10.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
91817,22,2017_17_BUF_MIA,MIA,BUF,43.0,2017-12-31,2456.0,2.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,10.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
91818,23,2017_17_BUF_MIA,MIA,BUF,43.0,2017-12-31,2414.0,3.0,10.0,pass,0.0,1.0,,,,3.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
91827,24,2017_17_BUF_MIA,MIA,BUF,84.0,2017-12-31,2165.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,10.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
91828,25,2017_17_BUF_MIA,MIA,BUF,79.0,2017-12-31,2140.0,2.0,5.0,run,1.0,0.0,,,right,3.0,3.0,10.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
91829,26,2017_17_BUF_MIA,MIA,BUF,74.0,2017-12-31,2099.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,10.0,outdoors,grass,I_FORM,"6 OL, 2 RB, 1 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB"
91831,27,2017_17_BUF_MIA,MIA,BUF,78.0,2017-12-31,2025.0,2.0,14.0,pass,0.0,1.0,short,right,,3.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
91832,28,2017_17_BUF_MIA,MIA,BUF,76.0,2017-12-31,1981.0,3.0,12.0,pass,0.0,1.0,short,left,,3.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 2 LB, 6 DB"
91840,29,2017_17_BUF_MIA,MIA,BUF,82.0,2017-12-31,1887.0,1.0,10.0,pass,0.0,1.0,short,right,,2.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
91841,30,2017_17_BUF_MIA,MIA,BUF,76.0,2017-12-31,1883.0,2.0,4.0,pass,0.0,1.0,,,,2.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
91843,31,2017_17_BUF_MIA,MIA,BUF,81.0,2017-12-31,1876.0,3.0,9.0,pass,0.0,1.0,short,middle,,1.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB"
91844,32,2017_17_BUF_MIA,MIA,BUF,71.0,2017-12-31,1854.0,1.0,10.0,pass,1.0,1.0,short,middle,,1.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB"
91845,33,2017_17_BUF_MIA,MIA,BUF,71.0,2017-12-31,1849.0,2.0,10.0,run,0.0,1.0,,,left,1.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
91846,34,2017_17_BUF_MIA,MIA,BUF,44.0,2017-12-31,1842.0,1.0,10.0,pass,0.0,1.0,deep,left,,1.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
91847,35,2017_17_BUF_MIA,MIA,BUF,44.0,2017-12-31,1835.0,2.0,10.0,pass,0.0,1.0,short,left,,1.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
91848,36,2017_17_BUF_MIA,MIA,BUF,44.0,2017-12-31,1832.0,3.0,10.0,run,0.0,1.0,,,left,1.0,3.0,10.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
91853,37,2017_17_BUF_MIA,MIA,BUF,73.0,2017-12-31,1791.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,10.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
91854,38,2017_17_BUF_MIA,MIA,BUF,66.0,2017-12-31,1753.0,2.0,3.0,run,0.0,1.0,,,right,3.0,3.0,10.0,outdoors,grass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"4 DL, 3 LB, 4 DB"
91855,39,2017_17_BUF_MIA,MIA,BUF,48.0,2017-12-31,1727.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,10.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
91856,40,2017_17_BUF_MIA,MIA,BUF,45.0,2017-12-31,1707.0,2.0,7.0,run,0.0,0.0,,,right,3.0,3.0,10.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
91857,41,2017_17_BUF_MIA,MIA,BUF,41.0,2017-12-31,1676.0,3.0,3.0,pass,0.0,1.0,short,right,,3.0,3.0,10.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB"
91858,42,2017_17_BUF_MIA,MIA,BUF,36.0,2017-12-31,1639.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,10.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
91859,43,2017_17_BUF_MIA,MIA,BUF,40.0,2017-12-31,1600.0,2.0,14.0,pass,0.0,1.0,short,middle,,3.0,3.0,10.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
