,play_sequence_num,game_id,home_team,away_team,yardline_100,game_date,game_seconds_remaining,down,ydstogo,play_type,no_huddle,shotgun,pass_length,pass_location,run_location,posteam_timeouts_remaining,defteam_timeouts_remaining,score_differential,roof,surface,offense_formation,offense_personnel,defenders_in_box,defense_personnel
99414,48,2018_01_WAS_ARI,ARI,WAS,54.0,2018-09-09,63.0,3.0,4.0,pass,1.0,1.0,short,right,,0.0,3.0,-18.0,closed,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
99415,49,2018_01_WAS_ARI,ARI,WAS,48.0,2018-09-09,40.0,1.0,10.0,pass,1.0,1.0,short,right,,0.0,3.0,-18.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
99416,50,2018_01_WAS_ARI,ARI,WAS,45.0,2018-09-09,19.0,2.0,7.0,pass,1.0,1.0,short,right,,0.0,3.0,-18.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
99417,51,2018_01_WAS_ARI,ARI,WAS,45.0,2018-09-09,14.0,3.0,7.0,pass,0.0,1.0,,,,0.0,3.0,-18.0,closed,grass,,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
99431,1,2018_02_ARI_LA,LA,ARI,80.0,2018-09-16,3385.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
99432,1,2018_02_ARI_LA,LA,ARI,79.0,2018-09-16,3348.0,2.0,9.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
99433,3,2018_02_ARI_LA,LA,ARI,72.0,2018-09-16,3302.0,3.0,2.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
99435,4,2018_02_ARI_LA,LA,ARI,67.0,2018-09-16,3233.0,1.0,15.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
99436,5,2018_02_ARI_LA,LA,ARI,63.0,2018-09-16,3189.0,2.0,11.0,pass,0.0,0.0,short,left,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
99437,6,2018_02_ARI_LA,LA,ARI,55.0,2018-09-16,3152.0,3.0,3.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
99448,7,2018_02_ARI_LA,LA,ARI,93.0,2018-09-16,2852.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
99450,8,2018_02_ARI_LA,LA,ARI,95.0,2018-09-16,2802.0,2.0,12.0,pass,0.0,1.0,short,middle,,2.0,3.0,0.0,outdoors,grass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"3 DL, 4 LB, 4 DB"
99451,9,2018_02_ARI_LA,LA,ARI,95.0,2018-09-16,2798.0,3.0,12.0,pass,0.0,1.0,short,left,,2.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,"3 DL, 2 LB, 6 DB"
99461,10,2018_02_ARI_LA,LA,ARI,75.0,2018-09-16,2669.0,1.0,10.0,pass,0.0,1.0,short,right,,2.0,3.0,-8.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
99462,11,2018_02_ARI_LA,LA,ARI,75.0,2018-09-16,2664.0,2.0,10.0,run,0.0,0.0,,,middle,2.0,3.0,-8.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
99463,12,2018_02_ARI_LA,LA,ARI,71.0,2018-09-16,2620.0,3.0,6.0,pass,0.0,1.0,,,,2.0,3.0,-8.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 1 LB, 7 DB"
99479,13,2018_02_ARI_LA,LA,ARI,80.0,2018-09-16,2287.0,1.0,15.0,pass,0.0,1.0,short,left,,2.0,2.0,-11.0,outdoors,grass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"3 DL, 2 LB, 6 DB"
99480,14,2018_02_ARI_LA,LA,ARI,76.0,2018-09-16,2247.0,2.0,11.0,pass,0.0,1.0,short,right,,2.0,2.0,-11.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
99481,15,2018_02_ARI_LA,LA,ARI,76.0,2018-09-16,2243.0,3.0,11.0,pass,0.0,1.0,short,right,,2.0,2.0,-11.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
99483,16,2018_02_ARI_LA,LA,ARI,71.0,2018-09-16,2167.0,1.0,20.0,run,0.0,1.0,,,middle,2.0,2.0,-11.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
99484,17,2018_02_ARI_LA,LA,ARI,70.0,2018-09-16,2120.0,2.0,19.0,run,0.0,1.0,,,middle,2.0,2.0,-11.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
99485,18,2018_02_ARI_LA,LA,ARI,66.0,2018-09-16,2078.0,3.0,15.0,pass,0.0,1.0,deep,right,,2.0,2.0,-11.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB"
99504,19,2018_02_ARI_LA,LA,ARI,69.0,2018-09-16,1794.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,-19.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
99505,20,2018_02_ARI_LA,LA,ARI,64.0,2018-09-16,1751.0,2.0,5.0,run,0.0,0.0,,,middle,3.0,3.0,-19.0,outdoors,grass,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
99506,21,2018_02_ARI_LA,LA,ARI,61.0,2018-09-16,1707.0,3.0,2.0,run,0.0,0.0,,,middle,3.0,3.0,-19.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
99512,22,2018_02_ARI_LA,LA,ARI,98.0,2018-09-16,1566.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,-19.0,outdoors,grass,I_FORM,"2 RB, 2 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
99514,23,2018_02_ARI_LA,LA,ARI,98.0,2018-09-16,1497.0,2.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,-19.0,outdoors,grass,JUMBO,"6 OL, 1 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
99515,24,2018_02_ARI_LA,LA,ARI,93.0,2018-09-16,1455.0,3.0,5.0,pass,0.0,1.0,short,middle,,3.0,3.0,-19.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
99517,25,2018_02_ARI_LA,LA,ARI,92.0,2018-09-16,1384.0,1.0,18.0,run,0.0,1.0,,,middle,3.0,3.0,-19.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
99518,26,2018_02_ARI_LA,LA,ARI,86.0,2018-09-16,1339.0,2.0,12.0,pass,0.0,1.0,short,left,,3.0,3.0,-19.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
99519,27,2018_02_ARI_LA,LA,ARI,80.0,2018-09-16,1299.0,3.0,6.0,pass,0.0,1.0,short,right,,3.0,3.0,-19.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB"
99528,28,2018_02_ARI_LA,LA,ARI,82.0,2018-09-16,1111.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,-27.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
99529,29,2018_02_ARI_LA,LA,ARI,82.0,2018-09-16,1068.0,2.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,-27.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
99530,30,2018_02_ARI_LA,LA,ARI,82.0,2018-09-16,1062.0,3.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,-27.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
99540,31,2018_02_ARI_LA,LA,ARI,85.0,2018-09-16,790.0,1.0,10.0,run,0.0,1.0,,,middle,3.0,2.0,-27.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
99541,32,2018_02_ARI_LA,LA,ARI,80.0,2018-09-16,756.0,2.0,5.0,pass,0.0,1.0,short,left,,3.0,2.0,-27.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
99542,33,2018_02_ARI_LA,LA,ARI,80.0,2018-09-16,752.0,3.0,5.0,pass,0.0,1.0,short,middle,,3.0,2.0,-27.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
99553,34,2018_02_ARI_LA,LA,ARI,73.0,2018-09-16,477.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,1.0,-27.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
99554,35,2018_02_ARI_LA,LA,ARI,71.0,2018-09-16,433.0,2.0,8.0,pass,0.0,1.0,deep,middle,,3.0,1.0,-27.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB"
99564,36,2018_02_ARI_LA,LA,ARI,80.0,2018-09-16,190.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,1.0,-34.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
99565,37,2018_02_ARI_LA,LA,ARI,77.0,2018-09-16,150.0,2.0,7.0,run,0.0,1.0,,,middle,3.0,1.0,-34.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
99566,38,2018_02_ARI_LA,LA,ARI,68.0,2018-09-16,122.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,1.0,-34.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
99568,39,2018_02_ARI_LA,LA,ARI,68.0,2018-09-16,118.0,2.0,10.0,pass,0.0,1.0,short,left,,3.0,1.0,-34.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
99569,40,2018_02_ARI_LA,LA,ARI,63.0,2018-09-16,82.0,3.0,5.0,pass,0.0,1.0,short,right,,3.0,1.0,-34.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
99570,41,2018_02_ARI_LA,LA,ARI,61.0,2018-09-16,73.0,4.0,3.0,pass,0.0,1.0,short,right,,3.0,1.0,-34.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB"
99571,42,2018_02_ARI_LA,LA,ARI,54.0,2018-09-16,36.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,1.0,-34.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
99572,43,2018_02_ARI_LA,LA,ARI,46.0,2018-09-16,6.0,2.0,2.0,pass,0.0,1.0,short,right,,3.0,1.0,-34.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
102488,1,2018_03_CHI_ARI,ARI,CHI,75.0,2018-09-23,3600.0,1.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
102489,1,2018_03_CHI_ARI,ARI,CHI,69.0,2018-09-23,3563.0,2.0,4.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
102490,3,2018_03_CHI_ARI,ARI,CHI,69.0,2018-09-23,3518.0,3.0,4.0,pass,0.0,1.0,short,right,,3.0,3.0,0.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
102491,4,2018_03_CHI_ARI,ARI,CHI,39.0,2018-09-23,3482.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,closed,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
102492,5,2018_03_CHI_ARI,ARI,CHI,35.0,2018-09-23,3440.0,2.0,6.0,pass,0.0,0.0,deep,left,,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"6 DL, 1 LB, 4 DB"
102509,6,2018_03_CHI_ARI,ARI,CHI,64.0,2018-09-23,2995.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,7.0,closed,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
102510,7,2018_03_CHI_ARI,ARI,CHI,60.0,2018-09-23,2951.0,2.0,6.0,run,0.0,0.0,,,left,3.0,3.0,7.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
102511,8,2018_03_CHI_ARI,ARI,CHI,59.0,2018-09-23,2904.0,3.0,5.0,pass,0.0,1.0,short,left,,3.0,3.0,7.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
102518,9,2018_03_CHI_ARI,ARI,CHI,21.0,2018-09-23,2806.0,1.0,10.0,pass,0.0,1.0,deep,right,,3.0,3.0,7.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
102535,10,2018_03_CHI_ARI,ARI,CHI,80.0,2018-09-23,2532.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,14.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
102536,11,2018_03_CHI_ARI,ARI,CHI,77.0,2018-09-23,2485.0,2.0,7.0,pass,0.0,1.0,short,right,,3.0,3.0,14.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB"
102537,12,2018_03_CHI_ARI,ARI,CHI,71.0,2018-09-23,2443.0,3.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,14.0,closed,grass,I_FORM,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
102538,13,2018_03_CHI_ARI,ARI,CHI,68.0,2018-09-23,2400.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,14.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
102539,14,2018_03_CHI_ARI,ARI,CHI,69.0,2018-09-23,2354.0,2.0,11.0,run,0.0,0.0,,,middle,3.0,3.0,14.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
102541,15,2018_03_CHI_ARI,ARI,CHI,72.0,2018-09-23,2285.0,3.0,14.0,run,0.0,1.0,,,middle,3.0,3.0,14.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
102564,16,2018_03_CHI_ARI,ARI,CHI,75.0,2018-09-23,1914.0,1.0,10.0,pass,0.0,1.0,deep,left,,2.0,2.0,11.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
102565,17,2018_03_CHI_ARI,ARI,CHI,75.0,2018-09-23,1909.0,2.0,10.0,pass,0.0,1.0,short,right,,2.0,2.0,11.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
102567,18,2018_03_CHI_ARI,ARI,CHI,77.0,2018-09-23,1902.0,3.0,12.0,pass,0.0,1.0,,,,2.0,1.0,11.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
102572,19,2018_03_CHI_ARI,ARI,CHI,34.0,2018-09-23,1860.0,1.0,10.0,pass,0.0,1.0,short,right,,2.0,0.0,11.0,closed,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB"
102573,20,2018_03_CHI_ARI,ARI,CHI,34.0,2018-09-23,1856.0,2.0,10.0,run,0.0,0.0,,,middle,2.0,0.0,11.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
102575,21,2018_03_CHI_ARI,ARI,CHI,32.0,2018-09-23,1845.0,3.0,8.0,pass,0.0,1.0,,,,1.0,0.0,11.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
102586,22,2018_03_CHI_ARI,ARI,CHI,85.0,2018-09-23,1676.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,11.0,closed,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
102587,23,2018_03_CHI_ARI,ARI,CHI,73.0,2018-09-23,1640.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,11.0,closed,grass,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
102588,24,2018_03_CHI_ARI,ARI,CHI,71.0,2018-09-23,1601.0,2.0,8.0,pass,0.0,1.0,short,left,,3.0,3.0,11.0,closed,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB"
102589,25,2018_03_CHI_ARI,ARI,CHI,72.0,2018-09-23,1554.0,3.0,9.0,pass,0.0,1.0,deep,left,,3.0,3.0,11.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
102604,26,2018_03_CHI_ARI,ARI,CHI,75.0,2018-09-23,1276.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,2.0,4.0,closed,grass,I_FORM,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
102605,27,2018_03_CHI_ARI,ARI,CHI,66.0,2018-09-23,1235.0,2.0,1.0,run,0.0,0.0,,,middle,3.0,2.0,4.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"5 DL, 2 LB, 4 DB"
102606,28,2018_03_CHI_ARI,ARI,CHI,64.0,2018-09-23,1192.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,2.0,4.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"5 DL, 2 LB, 4 DB"
102608,29,2018_03_CHI_ARI,ARI,CHI,66.0,2018-09-23,1131.0,2.0,12.0,pass,0.0,1.0,short,middle,,3.0,2.0,4.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
102609,30,2018_03_CHI_ARI,ARI,CHI,66.0,2018-09-23,1127.0,3.0,12.0,pass,0.0,1.0,short,right,,3.0,2.0,4.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
102622,31,2018_03_CHI_ARI,ARI,CHI,75.0,2018-09-23,944.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,2.0,1.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
102624,32,2018_03_CHI_ARI,ARI,CHI,72.0,2018-09-23,900.0,2.0,7.0,pass,0.0,1.0,short,left,,3.0,2.0,1.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 3 LB, 5 DB"
102625,33,2018_03_CHI_ARI,ARI,CHI,60.0,2018-09-23,859.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,2.0,1.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
102626,34,2018_03_CHI_ARI,ARI,CHI,59.0,2018-09-23,816.0,2.0,9.0,pass,0.0,1.0,short,left,,3.0,2.0,1.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
102627,35,2018_03_CHI_ARI,ARI,CHI,55.0,2018-09-23,774.0,3.0,5.0,pass,0.0,1.0,deep,left,,3.0,2.0,1.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
102628,36,2018_03_CHI_ARI,ARI,CHI,23.0,2018-09-23,736.0,1.0,10.0,run,0.0,0.0,,,right,3.0,2.0,1.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"5 DL, 1 LB, 5 DB"
102629,37,2018_03_CHI_ARI,ARI,CHI,21.0,2018-09-23,693.0,2.0,8.0,pass,0.0,1.0,,,,3.0,2.0,1.0,closed,grass,,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB"
102647,38,2018_03_CHI_ARI,ARI,CHI,75.0,2018-09-23,271.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,1.0,-2.0,closed,grass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
102648,39,2018_03_CHI_ARI,ARI,CHI,74.0,2018-09-23,233.0,2.0,9.0,pass,0.0,1.0,short,middle,,3.0,1.0,-2.0,closed,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
102650,40,2018_03_CHI_ARI,ARI,CHI,60.0,2018-09-23,183.0,1.0,10.0,pass,0.0,1.0,deep,left,,3.0,1.0,-2.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB"
102651,41,2018_03_CHI_ARI,ARI,CHI,60.0,2018-09-23,178.0,2.0,10.0,pass,0.0,1.0,short,left,,3.0,1.0,-2.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
102652,42,2018_03_CHI_ARI,ARI,CHI,50.0,2018-09-23,139.0,1.0,10.0,pass,1.0,1.0,short,right,,3.0,1.0,-2.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB"
102653,43,2018_03_CHI_ARI,ARI,CHI,50.0,2018-09-23,132.0,2.0,10.0,pass,0.0,1.0,short,left,,3.0,1.0,-2.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"5 DL, 1 LB, 5 DB"
102655,44,2018_03_CHI_ARI,ARI,CHI,42.0,2018-09-23,120.0,3.0,2.0,run,0.0,0.0,,,middle,3.0,1.0,-2.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"5 DL, 1 LB, 5 DB"
102656,45,2018_03_CHI_ARI,ARI,CHI,45.0,2018-09-23,76.0,4.0,5.0,pass,0.0,1.0,short,right,,3.0,1.0,-2.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB"
102665,46,2018_03_CHI_ARI,ARI,CHI,80.0,2018-09-23,43.0,1.0,10.0,pass,0.0,1.0,short,right,,0.0,1.0,-2.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB"
102667,47,2018_03_CHI_ARI,ARI,CHI,66.0,2018-09-23,14.0,1.0,10.0,run,0.0,1.0,,,right,0.0,1.0,-2.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",3.0,"2 DL, 3 LB, 6 DB"
102669,48,2018_03_CHI_ARI,ARI,CHI,54.0,2018-09-23,5.0,1.0,10.0,pass,0.0,1.0,,,,0.0,0.0,-2.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
107490,1,2018_04_SEA_ARI,ARI,SEA,93.0,2018-09-30,3382.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
107491,1,2018_04_SEA_ARI,ARI,SEA,88.0,2018-09-30,3345.0,2.0,5.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,closed,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
107492,3,2018_04_SEA_ARI,ARI,SEA,82.0,2018-09-30,3302.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,closed,grass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB"
107493,4,2018_04_SEA_ARI,ARI,SEA,82.0,2018-09-30,3297.0,2.0,10.0,pass,0.0,0.0,deep,middle,,3.0,3.0,0.0,closed,grass,I_FORM,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB"
107495,5,2018_04_SEA_ARI,ARI,SEA,82.0,2018-09-30,3292.0,3.0,10.0,pass,0.0,1.0,,,,2.0,3.0,0.0,closed,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB"
107507,6,2018_04_SEA_ARI,ARI,SEA,75.0,2018-09-30,3069.0,1.0,10.0,run,0.0,0.0,,,middle,2.0,3.0,-7.0,closed,grass,,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
107512,7,2018_04_SEA_ARI,ARI,SEA,72.0,2018-09-30,2974.0,1.0,10.0,pass,0.0,0.0,short,right,,2.0,3.0,-7.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
107513,8,2018_04_SEA_ARI,ARI,SEA,61.0,2018-09-30,2936.0,1.0,10.0,run,0.0,0.0,,,left,2.0,3.0,-7.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
107514,9,2018_04_SEA_ARI,ARI,SEA,54.0,2018-09-30,2898.0,2.0,3.0,run,0.0,0.0,,,middle,2.0,3.0,-7.0,closed,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB"
